archivo_origen,año,bodega,categoria_busqueda,categoria_calidad,descuento,disponibilidad,nombre_completo,nombre_vino,num_reviews,pagina,posicion,posicion_global,posicion_pagina,precio_eur,precio_original,rating,region,session_id,timestamp,tipo_vino,url
vinos_blancos_generados_20250717_122456.csv,2022.0,Valdesil,Sauvignon Blanc_Terra Alta,Exceptional,,Disponible,"Valdesil Sauvignon Blanc 2022 Terra Alta, España Floral 4.6",Valdesil Sauvignon Blanc,147.0,10.0,236.0,236.0,21.0,26.02,,4.6,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/valdesil-sauvignon blanc/w/971072?year=2022
vinos_blancos_generados_20250717_122456.csv,2022.0,Pazo de Villarei,Pedro Ximénez_Calatayud,Great Value,,Disponible,"Pazo de Villarei Pedro Ximénez 2022 Calatayud, España Expresivo 4.34",Pazo de Villarei Pedro Ximénez,1294.0,10.0,237.0,237.0,22.0,12.9,,4.34,Calatayud,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-villarei-pedro ximénez/w/741235?year=2022
vinos_blancos_generados_20250717_122456.csv,2019.0,Coto de Gomariz,Sauvignon Blanc_Terra Alta,Average,,Disponible,"Coto de Gomariz Sauvignon Blanc 2019 Terra Alta, España Intenso 3.93",Coto de Gomariz Sauvignon Blanc,160.0,10.0,238.0,238.0,23.0,29.31,,3.93,Terra Alta,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/coto-de-gomariz-sauvignon blanc/w/777606?year=2019
vinos_blancos_generados_20250717_122456.csv,2022.0,Codorníu,Albariño_Empordà,Good Value,,Disponible,"Codorníu Albariño 2022 Empordà, España Crianza sobre lías 4.12",Codorníu Albariño,756.0,10.0,239.0,239.0,24.0,28.27,,4.12,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/codorníu-albariño/w/668506?year=2022
vinos_blancos_generados_20250717_122456.csv,2018.0,Coto de Gomariz,Parellada_Cava,Exceptional,,Disponible,"Coto de Gomariz Parellada 2018 Cava, España Intenso 4.65",Coto de Gomariz Parellada,972.0,11.0,240.0,240.0,1.0,28.19,,4.65,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/coto-de-gomariz-parellada/w/335890?year=2018
vinos_blancos_generados_20250717_122456.csv,2023.0,Naia,Treixadura_Navarra,Great Value,,Disponible,"Naia Treixadura 2023 Navarra, España Floral 4.35",Naia Treixadura,1945.0,11.0,241.0,241.0,2.0,15.54,,4.35,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/naia-treixadura/w/459741?year=2023
vinos_blancos_generados_20250717_122456.csv,2019.0,Jean Leon Chardonnay,Pedro Ximénez_Valencia,Good Value,,Disponible,"Jean Leon Chardonnay Pedro Ximénez 2019 Valencia, España Fermentado en barrica 4.02",Jean Leon Chardonnay Pedro Ximénez,1600.0,11.0,242.0,242.0,3.0,11.32,,4.02,Valencia,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/jean-leon-chardonnay-pedro ximénez/w/375788?year=2019
vinos_blancos_generados_20250717_122456.csv,2023.0,Palacio de Bornos,Verdejo_Alella,Great Value,,Disponible,"Palacio de Bornos Verdejo 2023 Alella, España Mineral 4.45",Palacio de Bornos Verdejo,449.0,11.0,243.0,243.0,4.0,12.16,,4.45,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/palacio-de-bornos-verdejo/w/199577?year=2023
vinos_blancos_generados_20250717_122456.csv,2020.0,Freixenet,Xarel·lo_Empordà,Average,,Disponible,"Freixenet Xarel·lo 2020 Empordà, España Intenso 3.83",Freixenet Xarel·lo,1747.0,11.0,244.0,244.0,5.0,17.78,,3.83,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/freixenet-xarel·lo/w/351908?year=2020
vinos_blancos_generados_20250717_122456.csv,2021.0,Pazo San Mauro,Godello_Rioja,Exceptional,,Disponible,"Pazo San Mauro Godello 2021 Rioja, España Cítrico 4.69",Pazo San Mauro Godello,695.0,11.0,245.0,245.0,6.0,45.78,,4.69,Rioja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-san-mauro-godello/w/403872?year=2021
vinos_blancos_generados_20250717_122456.csv,2019.0,La Val,Treixadura_Valdeorras,Average,,Disponible,"La Val Treixadura 2019 Valdeorras, España Floral 3.97",La Val Treixadura,223.0,11.0,246.0,246.0,7.0,16.04,,3.97,Valdeorras,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/la-val-treixadura/w/114897?year=2019
vinos_blancos_generados_20250717_122456.csv,2018.0,Casa Sicilia,Sauvignon Blanc_Ribeiro,Great Value,,Disponible,"Casa Sicilia Sauvignon Blanc 2018 Ribeiro, España Elegante 4.37",Casa Sicilia Sauvignon Blanc,1917.0,11.0,247.0,247.0,8.0,24.0,,4.37,Ribeiro,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/casa-sicilia-sauvignon blanc/w/325050?year=2018
vinos_blancos_generados_20250717_122456.csv,2023.0,Jean Leon Chardonnay,Godello_Empordà,Good Value,,Disponible,"Jean Leon Chardonnay Godello 2023 Empordà, España Intenso 4.01",Jean Leon Chardonnay Godello,804.0,11.0,248.0,248.0,9.0,28.74,,4.01,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/jean-leon-chardonnay-godello/w/845786?year=2023
vinos_blancos_generados_20250717_122456.csv,2018.0,Protos Verdejo,Parellada_Somontano,Exceptional,,Disponible,"Protos Verdejo Parellada 2018 Somontano, España Mineral 4.68",Protos Verdejo Parellada,1870.0,11.0,249.0,249.0,10.0,18.19,,4.68,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/protos-verdejo-parellada/w/114584?year=2018
vinos_blancos_generados_20250717_122456.csv,2018.0,As Sortes,Viura_Monterrei,Great Value,,Disponible,"As Sortes Viura 2018 Monterrei, España Fermentado en barrica 4.31",As Sortes Viura,1516.0,11.0,250.0,250.0,11.0,21.1,,4.31,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/as-sortes-viura/w/220537?year=2018
vinos_blancos_generados_20250717_122456.csv,2021.0,Pazo de Villarei,Viura_Somontano,Good Value,,Disponible,"Pazo de Villarei Viura 2021 Somontano, España Equilibrado 4.04",Pazo de Villarei Viura,1263.0,11.0,251.0,251.0,12.0,16.84,,4.04,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-villarei-viura/w/786147?year=2021
vinos_blancos_generados_20250717_122456.csv,2021.0,La Val,Parellada_Alella,Exceptional,,Disponible,"La Val Parellada 2021 Alella, España Frescura atlántica 4.73",La Val Parellada,935.0,11.0,252.0,252.0,13.0,24.69,,4.73,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/la-val-parellada/w/287013?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,Pazo de Señoráns,Viura_Rueda,Great Value,,Disponible,"Pazo de Señoráns Viura 2023 Rueda, España Delicado 4.31",Pazo de Señoráns Viura,360.0,11.0,253.0,253.0,14.0,9.11,,4.31,Rueda,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-senoráns-viura/w/882355?year=2023
vinos_blancos_generados_20250717_122456.csv,2023.0,Codorníu,Albariño_Valencia,Exceptional,,Disponible,"Codorníu Albariño 2023 Valencia, España Expresivo 4.8",Codorníu Albariño,812.0,11.0,254.0,254.0,15.0,9.07,,4.8,Valencia,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/codorníu-albariño/w/264473?year=2023
vinos_blancos_generados_20250717_122456.csv,2020.0,Condes de Albarei,Macabeo_Campo de Borja,Exceptional,,Disponible,"Condes de Albarei Macabeo 2020 Campo de Borja, España Equilibrado 4.78",Condes de Albarei Macabeo,766.0,11.0,255.0,255.0,16.0,28.32,,4.78,Campo de Borja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/condes-de-albarei-macabeo/w/832751?year=2020
vinos_blancos_generados_20250717_122456.csv,2022.0,Marqués de Riscal Sauvignon,Viura_Cava,Good Value,,Disponible,"Marqués de Riscal Sauvignon Viura 2022 Cava, España Equilibrado 4.17",Marqués de Riscal Sauvignon Viura,1865.0,11.0,256.0,256.0,17.0,23.13,,4.17,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-riscal-sauvignon-viura/w/884073?year=2022
vinos_blancos_generados_20250717_122456.csv,2021.0,Rafael Palacios,Parellada_Alicante,Exceptional,,Disponible,"Rafael Palacios Parellada 2021 Alicante, España Expresivo 4.74",Rafael Palacios Parellada,525.0,11.0,257.0,257.0,18.0,18.36,,4.74,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/rafael-palacios-parellada/w/787775?year=2021
vinos_blancos_generados_20250717_122456.csv,2020.0,Raventós i Blanc,Tempranillo Blanco_Alella,Exceptional,,Disponible,"Raventós i Blanc Tempranillo Blanco 2020 Alella, España Mineral 4.71",Raventós i Blanc Tempranillo Blanco,1398.0,11.0,258.0,258.0,19.0,11.93,,4.71,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/raventós-i-blanc-tempranillo blanco/w/927396?year=2020
vinos_blancos_generados_20250717_122456.csv,2022.0,Segura Viudas,Chardonnay_Rías Baixas,Great Value,,Disponible,"Segura Viudas Chardonnay 2022 Rías Baixas, España Cítrico 4.43",Segura Viudas Chardonnay,79.0,11.0,259.0,259.0,20.0,22.99,,4.43,Rías Baixas,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/segura-viudas-chardonnay/w/170276?year=2022
vinos_blancos_generados_20250717_122456.csv,2020.0,Protos Verdejo,Moscatel_Somontano,Great Value,,Disponible,"Protos Verdejo Moscatel 2020 Somontano, España Equilibrado 4.27",Protos Verdejo Moscatel,970.0,11.0,260.0,260.0,21.0,14.57,,4.27,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/protos-verdejo-moscatel/w/591239?year=2020
vinos_blancos_generados_20250717_122456.csv,2021.0,Castro Martín,Pedro Ximénez_Empordà,Average,,Disponible,"Castro Martín Pedro Ximénez 2021 Empordà, España Mineral 3.81",Castro Martín Pedro Ximénez,144.0,11.0,261.0,261.0,22.0,24.51,,3.81,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/castro-martín-pedro ximénez/w/872900?year=2021
vinos_blancos_generados_20250717_122456.csv,2022.0,Pazo de Villarei,Viura_Rioja,Average,,Disponible,"Pazo de Villarei Viura 2022 Rioja, España Expresivo 3.91",Pazo de Villarei Viura,1025.0,11.0,262.0,262.0,23.0,27.7,,3.91,Rioja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-villarei-viura/w/339773?year=2022
vinos_blancos_generados_20250717_122456.csv,2023.0,Marqués de Murrieta Blanco,Albariño_Alicante,Good Value,,Disponible,"Marqués de Murrieta Blanco Albariño 2023 Alicante, España Floral 4.02",Marqués de Murrieta Blanco Albariño,612.0,11.0,263.0,263.0,24.0,16.4,,4.02,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-murrieta-blanco-albariño/w/195261?year=2023
vinos_blancos_generados_20250717_122456.csv,2018.0,Pazo de Señoráns,Chardonnay_Alicante,Exceptional,,Disponible,"Pazo de Señoráns Chardonnay 2018 Alicante, España Fermentado en barrica 4.69",Pazo de Señoráns Chardonnay,1256.0,12.0,264.0,264.0,1.0,21.52,,4.69,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-senoráns-chardonnay/w/373536?year=2018
vinos_blancos_generados_20250717_122456.csv,2021.0,CVNE Monopole,Verdejo_Alicante,Average,,Disponible,"CVNE Monopole Verdejo 2021 Alicante, España Elegante 3.91",CVNE Monopole Verdejo,184.0,12.0,265.0,265.0,2.0,19.5,,3.91,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/cvne-monopole-verdejo/w/478102?year=2021
vinos_blancos_generados_20250717_122456.csv,2023.0,CVNE Monopole,Moscatel_Alicante,Great Value,,Disponible,"CVNE Monopole Moscatel 2023 Alicante, España Fermentado en barrica 4.3",CVNE Monopole Moscatel,215.0,12.0,266.0,266.0,3.0,17.04,,4.3,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/cvne-monopole-moscatel/w/226885?year=2023
vinos_blancos_generados_20250717_122456.csv,2018.0,Valdesil,Verdejo_Alicante,Great Value,,Disponible,"Valdesil Verdejo 2018 Alicante, España Complejo 4.37",Valdesil Verdejo,355.0,12.0,267.0,267.0,4.0,24.59,,4.37,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/valdesil-verdejo/w/285104?year=2018
vinos_blancos_generados_20250717_122456.csv,2018.0,Condes de Albarei,Verdejo_Cava,Great Value,,Disponible,"Condes de Albarei Verdejo 2018 Cava, España Crianza sobre lías 4.21",Condes de Albarei Verdejo,1189.0,12.0,268.0,268.0,5.0,21.49,,4.21,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/condes-de-albarei-verdejo/w/329318?year=2018
vinos_blancos_generados_20250717_122456.csv,2022.0,Jean Leon Chardonnay,Sauvignon Blanc_Calatayud,Good Value,,Disponible,"Jean Leon Chardonnay Sauvignon Blanc 2022 Calatayud, España Frescura atlántica 4.18",Jean Leon Chardonnay Sauvignon Blanc,622.0,12.0,269.0,269.0,6.0,28.18,,4.18,Calatayud,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/jean-leon-chardonnay-sauvignon blanc/w/383400?year=2022
vinos_blancos_generados_20250717_122456.csv,2018.0,Pazo do Mar,Parellada_Alella,Average,,Disponible,"Pazo do Mar Parellada 2018 Alella, España Fermentado en barrica 3.99",Pazo do Mar Parellada,269.0,12.0,270.0,270.0,7.0,22.7,,3.99,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-do-mar-parellada/w/702230?year=2018
vinos_blancos_generados_20250717_122456.csv,2018.0,Marqués de Riscal Sauvignon,Xarel·lo_Rioja,Exceptional,,Disponible,"Marqués de Riscal Sauvignon Xarel·lo 2018 Rioja, España Elegante 4.56",Marqués de Riscal Sauvignon Xarel·lo,514.0,12.0,271.0,271.0,8.0,17.81,,4.56,Rioja,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-riscal-sauvignon-xarel·lo/w/599152?year=2018
vinos_blancos_generados_20250717_122456.csv,2023.0,Lapola,Moscatel_Alella,Average,,Disponible,"Lapola Moscatel 2023 Alella, España Fermentado en barrica 3.9",Lapola Moscatel,1345.0,12.0,272.0,272.0,9.0,27.84,,3.9,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/lapola-moscatel/w/222602?year=2023
vinos_blancos_generados_20250717_122456.csv,2021.0,Terras Gauda,Parellada_Navarra,Good Value,,Disponible,"Terras Gauda Parellada 2021 Navarra, España Frescura atlántica 4.05",Terras Gauda Parellada,1404.0,12.0,273.0,273.0,10.0,22.17,,4.05,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/terras-gauda-parellada/w/587618?year=2021
vinos_blancos_generados_20250717_122456.csv,2022.0,Coto de Gomariz,Xarel·lo_Navarra,Good Value,,Disponible,"Coto de Gomariz Xarel·lo 2022 Navarra, España Elegante 4.16",Coto de Gomariz Xarel·lo,240.0,12.0,274.0,274.0,11.0,24.75,,4.16,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/coto-de-gomariz-xarel·lo/w/153918?year=2022
vinos_blancos_generados_20250717_122456.csv,2023.0,Triay,Verdejo_Conca de Barberà,Exceptional,,Disponible,"Triay Verdejo 2023 Conca de Barberà, España Floral 4.56",Triay Verdejo,761.0,12.0,275.0,275.0,12.0,22.43,,4.56,Conca de Barberà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/triay-verdejo/w/502875?year=2023
vinos_blancos_generados_20250717_122456.csv,2022.0,As Laxas,Viura_Alella,Average,,Disponible,"As Laxas Viura 2022 Alella, España Intenso 3.9",As Laxas Viura,1392.0,12.0,276.0,276.0,13.0,24.58,,3.9,Alella,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/as-laxas-viura/w/802457?year=2022
vinos_blancos_generados_20250717_122456.csv,2023.0,Menade,Xarel·lo_Somontano,Exceptional,,Disponible,"Menade Xarel·lo 2023 Somontano, España Fermentado en barrica 4.51",Menade Xarel·lo,1258.0,12.0,277.0,277.0,14.0,10.23,,4.51,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/menade-xarel·lo/w/715286?year=2023
vinos_blancos_generados_20250717_122456.csv,2019.0,Lagar de Cervera,Macabeo_Somontano,Exceptional,,Disponible,"Lagar de Cervera Macabeo 2019 Somontano, España Complejo 4.59",Lagar de Cervera Macabeo,1424.0,12.0,278.0,278.0,15.0,25.97,,4.59,Somontano,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/lagar-de-cervera-macabeo/w/518191?year=2019
vinos_blancos_generados_20250717_122456.csv,2019.0,Muga Fermentado,Sauvignon Blanc_Penedès,Average,,Disponible,"Muga Fermentado Sauvignon Blanc 2019 Penedès, España Frescura atlántica 3.84",Muga Fermentado Sauvignon Blanc,1521.0,12.0,279.0,279.0,16.0,18.41,,3.84,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/muga-fermentado-sauvignon blanc/w/123790?year=2019
vinos_blancos_generados_20250717_122456.csv,2021.0,Belondrade y Lurton,Sauvignon Blanc_Penedès,Exceptional,,Disponible,"Belondrade y Lurton Sauvignon Blanc 2021 Penedès, España Frescura atlántica 4.7",Belondrade y Lurton Sauvignon Blanc,757.0,12.0,280.0,280.0,17.0,37.0,,4.7,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/belondrade-y-lurton-sauvignon blanc/w/120480?year=2021
vinos_blancos_generados_20250717_122456.csv,2020.0,Segura Viudas,Treixadura_Cava,Exceptional,,Disponible,"Segura Viudas Treixadura 2020 Cava, España Crianza sobre lías 4.7",Segura Viudas Treixadura,1010.0,12.0,281.0,281.0,18.0,12.84,,4.7,Cava,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/segura-viudas-treixadura/w/600994?year=2020
vinos_blancos_generados_20250717_122456.csv,2022.0,Artadi Viñas de Gain,Verdejo_Navarra,Exceptional,,Disponible,"Artadi Viñas de Gain Verdejo 2022 Navarra, España Equilibrado 4.68",Artadi Viñas de Gain Verdejo,416.0,12.0,282.0,282.0,19.0,16.37,,4.68,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/artadi-vinas-de-gain-verdejo/w/901009?year=2022
vinos_blancos_generados_20250717_122456.csv,2020.0,Pazo de Casanova,Macabeo_Alicante,Average,,Disponible,"Pazo de Casanova Macabeo 2020 Alicante, España Fermentado en barrica 3.91",Pazo de Casanova Macabeo,1685.0,12.0,283.0,283.0,20.0,8.25,,3.91,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-casanova-macabeo/w/985547?year=2020
vinos_blancos_generados_20250717_122456.csv,2023.0,Pazo San Mauro,Xarel·lo_Monterrei,Exceptional,,Disponible,"Pazo San Mauro Xarel·lo 2023 Monterrei, España Delicado 4.73",Pazo San Mauro Xarel·lo,820.0,12.0,284.0,284.0,21.0,29.17,,4.73,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-san-mauro-xarel·lo/w/177457?year=2023
vinos_blancos_generados_20250717_122456.csv,2020.0,Marqués de Riscal Sauvignon,Gewürztraminer_Navarra,Average,,Disponible,"Marqués de Riscal Sauvignon Gewürztraminer 2020 Navarra, España Frutal 3.88",Marqués de Riscal Sauvignon Gewürztraminer,407.0,12.0,285.0,285.0,22.0,28.24,,3.88,Navarra,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/marqués-de-riscal-sauvignon-gewürztraminer/w/459837?year=2020
vinos_blancos_generados_20250717_122456.csv,2023.0,García Viadero,Pedro Ximénez_Monterrei,Great Value,,Disponible,"García Viadero Pedro Ximénez 2023 Monterrei, España Fermentado en barrica 4.34",García Viadero Pedro Ximénez,1951.0,12.0,286.0,286.0,23.0,19.55,,4.34,Monterrei,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/garcía-viadero-pedro ximénez/w/248433?year=2023
vinos_blancos_generados_20250717_122456.csv,2023.0,Hermanos Lurton,Godello_Calatayud,Good Value,,Disponible,"Hermanos Lurton Godello 2023 Calatayud, España Intenso 4.15",Hermanos Lurton Godello,64.0,12.0,287.0,287.0,24.0,27.55,,4.15,Calatayud,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/hermanos-lurton-godello/w/798955?year=2023
vinos_blancos_generados_20250717_122456.csv,2020.0,Granbazan,Chardonnay_Penedès,Average,,Disponible,"Granbazan Chardonnay 2020 Penedès, España Floral 3.91",Granbazan Chardonnay,1910.0,13.0,288.0,288.0,1.0,27.34,,3.91,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/granbazan-chardonnay/w/973762?year=2020
vinos_blancos_generados_20250717_122456.csv,2023.0,Pago de Tharsys,Viura_Empordà,Exceptional,,Disponible,"Pago de Tharsys Viura 2023 Empordà, España Crianza sobre lías 4.6",Pago de Tharsys Viura,178.0,13.0,289.0,289.0,2.0,29.38,,4.6,Empordà,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pago-de-tharsys-viura/w/489882?year=2023
vinos_blancos_generados_20250717_122456.csv,2023.0,Pazo de Villarei,Tempranillo Blanco_Valencia,Good Value,,Disponible,"Pazo de Villarei Tempranillo Blanco 2023 Valencia, España Floral 4.02",Pazo de Villarei Tempranillo Blanco,652.0,13.0,290.0,290.0,3.0,10.39,,4.02,Valencia,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/pazo-de-villarei-tempranillo blanco/w/392629?year=2023
vinos_blancos_generados_20250717_122456.csv,2023.0,Palacio de Bornos,Parellada_Penedès,Great Value,,Disponible,"Palacio de Bornos Parellada 2023 Penedès, España Delicado 4.36",Palacio de Bornos Parellada,764.0,13.0,291.0,291.0,4.0,29.97,,4.36,Penedès,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/palacio-de-bornos-parellada/w/487328?year=2023
vinos_blancos_generados_20250717_122456.csv,2018.0,García Viadero,Parellada_Alicante,Great Value,,Disponible,"García Viadero Parellada 2018 Alicante, España Expresivo 4.39",García Viadero Parellada,1338.0,13.0,292.0,292.0,5.0,29.4,,4.39,Alicante,20250717_122456,2025-07-17 12:24:56,Blanco,https://www.vivino.com/garcía-viadero-parellada/w/729867?year=2018
